,Id,Name,Nation,Team,League,Born,Mac,Pos,Blok,Baskı,Pas,Gole_katkı,Dakika
443,443,Marco Carnesecchi,ITA,Cremonese,Serie A,2000,12,0.0,0.0,0.0,0.0,0.0,0.0
444,444,Yannick Carrasco,BEL,Atl�tico Madrid,La Liga,1993,18,DFMF,0.09009730558619979,0.22597333859740323,0.12568748208288605,0.028000000000000004,0.46785886901884965
445,445,Dani Carvajal,ESP,Real Madrid,La Liga,1992,15,DF,0.14308269440115282,0.10869560497513628,0.2505366298427536,0.0072072072072072065,0.5195746737554374
446,446,Fabio Carvalho,POR,Liverpool,Premier League,2002,11,0.0,0.0,0.0,0.0,0.0,0.0
447,447,Matis Carvalho,POR,Montpellier,Ligue 1,1999,2,0.0,0.0,0.0,0.0,0.0,0.0
448,448,William Carvalho,POR,Betis,La Liga,1992,18,0.0,0.0,0.0,0.0,0.0,0.0
449,449,Nicol� Casale,ITA,Lazio,Serie A,1998,15,DF,0.11408876853549475,0.15293505878921881,0.19822272161304888,0.03430630630630631,0.6350894151764137
450,450,Casemiro,BRA,Manchester Utd,Premier League,1992,17,0.0,0.0,0.0,0.0,0.0,0.0
451,451,Casemiro,BRA,Real Madrid,La Liga,1992,1,0.0,0.0,0.0,0.0,0.0,0.0
452,452,Matty Cash,POL,Aston Villa,Premier League,1997,17,DF,0.10895241519761192,0.27135551639664235,0.22596799412869067,0.0,0.5722571290478492
453,453,Timothy Castagne,BEL,Leicester City,Premier League,1995,21,DF,0.11487803841500943,0.2819236251139443,0.22146882978046967,0.028900900900900906,0.8796520057999033
454,454,Michele Castagnetti,ITA,Cremonese,Serie A,1989,14,0.0,0.0,0.0,0.0,0.0,0.0
455,455,Koen Casteels,BEL,Wolfsburg,Bundesliga,1992,20,0.0,0.0,0.0,0.0,0.0,0.0
456,456,Valent�n Castellanos,ARG,Girona,La Liga,1998,20,0.0,0.0,0.0,0.0,0.0,0.0
457,457,Jean-Charles Castelletto,CMR,Nantes,Ligue 1,1995,19,DF,0.08498280304058087,0.24203337771637962,0.19036805289401826,0.0,0.709521507974867
458,458,Samu Castillejo,ESP,Valencia,La Liga,1995,16,0.0,0.0,0.0,0.0,0.0,0.0
459,459,Jonny Castro,ESP,Wolves,Premier League,1994,15,DF,0.1160649486100206,0.25715097567099887,0.224079008979319,0.0,0.49250845819236344
460,460,Gaetano Castrovilli,ITA,Fiorentina,Serie A,1997,3,0.0,0.0,0.0,0.0,0.0,0.0
461,461,Danilo Cataldi,ITA,Lazio,Serie A,1994,20,0.0,0.0,0.0,0.0,0.0,0.0
462,462,Catena,ESP,Rayo Vallecano,La Liga,1994,19,DF,0.11660016330370228,0.14161821872856642,0.19761057089255576,0.03250450450450451,0.8260028999516674
463,463,Yoann Cathline,FRA,Lorient,Ligue 1,2002,10,0.0,0.0,0.0,0.0,0.0,0.0
464,464,Maximiliano Caufriez,BEL,Clermont Foot,Ligue 1,1997,16,DF,0.17059504218235774,0.20166103757274678,0.2316582368881878,0.0,0.6689221846302561
465,465,Edinson Cavani,URU,Valencia,La Liga,1987,14,0.0,0.0,0.0,0.0,0.0,0.0
466,466,Dani Ceballos,ESP,Real Madrid,La Liga,1996,13,0.0,0.0,0.0,0.0,0.0,0.0
467,467,Federico Ceccherini,ITA,Hellas Verona,Serie A,1992,15,DF,0.10506625276635229,0.2293801908427685,0.16685755158337343,0.028000000000000004,0.4987916868052199
468,468,Assan Ceesay,GAM,Lecce,Serie A,1994,18,0.0,0.0,0.0,0.0,0.0,0.0
469,469,Emil Ceide,NOR,Sassuolo,Serie A,2001,12,0.0,0.0,0.0,0.0,0.0,0.0
470,470,Zeki �elik,TUR,Roma,Serie A,1997,15,DF,0.11121606712298762,0.3302384878282191,0.26265257042515167,0.0,0.47897535041082645
471,471,Fabien Centonze,FRA,Nantes,Ligue 1,1996,10,DF,0.1521342764586689,0.26782711193282954,0.2579221532798208,0.0,0.3557274045432576
472,472,Franco Cervi,ARG,Celta Vigo,La Liga,1994,19,0.0,0.0,0.0,0.0,0.0,0.0
473,473,Julio C�sar Enciso,PAR,Brighton,Premier League,2004,5,0.0,0.0,0.0,0.0,0.0,0.0
474,474,Leonardo C�sar Jardim,BRA,Lille,Ligue 1,1995,6,0.0,0.0,0.0,0.0,0.0,0.0
475,475,Julian Chabot,GER,K�ln,Bundesliga,1998,6,DF,0.2220711373004974,0.33984771576069284,0.17499642018835782,0.017117117117117116,0.2344127597873369
476,476,Florian Chabrolle,FRA,Ajaccio,Ligue 1,1998,6,0.0,0.0,0.0,0.0,0.0,0.0
477,477,El Chadaille Bitshiabu,FRA,Paris S-G,Ligue 1,2005,5,DF,0.24982389892623852,0.2147287042156384,0.262660642356369,0.0,0.10246495891735138
478,478,Fares Cha�bi,FRA,Toulouse,Ligue 1,2002,20,0.0,0.0,0.0,0.0,0.0,0.0
479,479,Nathaniel Chalobah,ENG,Fulham,Premier League,1994,4,0.0,0.0,0.0,0.0,0.0,0.0
480,480,Trevoh Chalobah,ENG,Chelsea,Premier League,1999,12,DF,0.08144909408311321,0.2178782828791083,0.24764325180565663,0.0,0.4688255195746737
481,481,Calum Chambers,ENG,Aston Villa,Premier League,1995,4,DFMF,0.03452732444329083,0.18620080369785486,0.20169950381528193,0.0,0.05268245529241179
482,482,Timothy Chandler,USA,Eint Frankfurt,Bundesliga,1990,4,DF,0.10322635800947064,0.2525778240271117,0.34651676872275533,0.0,0.037699371677138716
483,483,Ga�tan Charbonnier,FRA,Auxerre,Ligue 1,1988,6,0.0,0.0,0.0,0.0,0.0,0.0
484,484,Brendan Chardonnet,FRA,Brest,Ligue 1,1994,18,DF,0.1290224246431017,0.18485445558804212,0.29213845389606824,0.0,0.7607539874335427
485,485,Xavier Chavalerin,FRA,Troyes,Ligue 1,1991,20,0.0,0.0,0.0,0.0,0.0,0.0
486,486,Pep Chavarr�a,ESP,Rayo Vallecano,La Liga,1998,7,0.0,0.0,0.0,0.0,0.0,0.0
487,487,Rayan Cherki,FRA,Lyon,Ligue 1,2003,19,0.0,0.0,0.0,0.0,0.0,0.0
488,488,Ilyes Cheti,ALG,Angers,Ligue 1,1995,4,DF,0.2451587109984802,0.22390935503789644,0.23863983102046735,0.0,0.0749154180763654
489,489,Lucas Chevalier,FRA,Lille,Ligue 1,2001,16,0.0,0.0,0.0,0.0,0.0,0.0
490,490,Fabio Chiarodia,ITA,Werder Bremen,Bundesliga,2005,1,DF,0.0,0.0,0.00047063460497678904,0.0,0.0009666505558240697
491,491,Federico Chiesa,ITA,Juventus,Serie A,1997,7,DFFW,0.08550922617922731,0.20589268981566217,0.178670622127365,0.06666666666666667,0.11599806669888835
492,492,Ben Chilwell,ENG,Chelsea,Premier League,1996,11,DFMF,0.0074397375141960825,0.10989677083926838,0.17381360045829275,0.029801801801801805,0.21701304978250363
493,493,Vlad Chiriche?,ROU,Cremonese,Serie A,1989,8,DF,0.34316855718339845,0.3711004081575668,0.17504625275034888,0.0,0.28709521507974867
494,494,Pedro Chirivella,ESP,Nantes,Ligue 1,1997,19,0.0,0.0,0.0,0.0,0.0,0.0
495,495,Joris Chotard,FRA,Montpellier,Ligue 1,2001,19,0.0,0.0,0.0,0.0,0.0,0.0
496,496,Andreas Christensen,DEN,Barcelona,La Liga,1996,10,DF,0.03616786071777064,0.14972675638192784,0.38059479544875396,0.011711711711711712,0.3489608506524891
497,497,Oliver Christensen,DEN,Hertha BSC,Bundesliga,1999,19,0.0,0.0,0.0,0.0,0.0,0.0
498,498,Ryan Christie,SCO,Bournemouth,Premier League,1995,19,0.0,0.0,0.0,0.0,0.0,0.0
499,499,Carney Chukwuemeka,ENG,Chelsea,Premier League,2003,8,0.0,0.0,0.0,0.0,0.0,0.0
500,500,Samuel Chukwueze,NGA,Villarreal,La Liga,1999,19,0.0,0.0,0.0,0.0,0.0,0.0
501,501,Darko Churlinov,MKD,Stuttgart,Bundesliga,2000,1,0.0,0.0,0.0,0.0,0.0,0.0
502,502,V�ctor Chust,ESP,C�diz,La Liga,2000,11,DF,0.08325359723694169,0.08219718290277458,0.24410442968866505,0.028000000000000004,0.41082648622522955
503,503,Tolga Ci�erci,TUR,Hertha BSC,Bundesliga,1992,1,0.0,0.0,0.0,0.0,0.0,0.0
504,504,Yanis Cimignani,FRA,Ajaccio,Ligue 1,2002,8,MFDF,0.16416074270382408,0.20292541236613426,0.17537187751289407,0.0,0.13436442725954567
505,505,Daniel Ciofani,ITA,Cremonese,Serie A,1985,18,0.0,0.0,0.0,0.0,0.0,0.0
506,506,Tio Cipot,SVN,Spezia,Serie A,2003,3,DFFW,0.0,0.2825194531956449,0.12780701816888568,0.0,0.024166263895601742
507,507,Path� Ciss,SEN,Rayo Vallecano,La Liga,1994,18,MFDF,0.18570391810032494,0.28541018658174766,0.2660344748469312,0.028000000000000004,0.44369260512324793
508,508,Souleymane Ciss�,FRA,Clermont Foot,Ligue 1,2002,2,DF,0.03452732444329083,0.04181634792341697,0.050257623238155844,0.0,0.01691638472692122
509,509,Patrick Ciurria,ITA,Monza,Serie A,1995,19,DFMF,0.09057479631100383,0.1804249205321927,0.2502927587407598,0.11012612612612613,0.6012566457225713
510,510,Bobby Clark,ENG,Liverpool,Premier League,2005,1,0.0,0.0,0.0,0.0,0.0,0.0
511,511,Alexis Claude-Maurice,FRA,Nice,Ligue 1,1998,2,0.0,0.0,0.0,0.0,0.0,0.0
512,512,Alexis Claude-Maurice,FRA,Lens,Ligue 1,1998,13,0.0,0.0,0.0,0.0,0.0,0.0
513,513,Jonathan Clauss,FRA,Marseille,Ligue 1,1992,19,DF,0.09373132615419034,0.11846835559419544,0.20516122924179625,0.03250450450450451,0.6916384726921218
514,514,Carlos Clerc,ESP,Elche,La Liga,1992,15,DFMF,0.09593287454776878,0.27984200888887195,0.1811736826422504,0.0072072072072072065,0.5659739004349927
515,515,Nathaniel Clyne,ENG,Crystal Palace,Premier League,1991,16,DF,0.13454037070884112,0.1837746114119961,0.18828900474743326,0.0,0.5824069598840019
516,516,Conor Coady,ENG,Everton,Premier League,1993,19,DF,0.12398582026919117,0.14873839493189914,0.24692266497794452,0.03250450450450451,0.8211696471725471
517,517,Marcus Coco,FRA,Nantes,Ligue 1,1996,14,DFFW,0.2172396556985775,0.24164994480452123,0.19012766087082208,0.028000000000000004,0.14064765587240213
518,518,Alexandre Coeff,FRA,Auxerre,Ligue 1,1992,7,DF,0.15675504611666782,0.18337241068746063,0.2865567078750208,0.013513513513513513,0.28274528757854034
519,519,Jack Colback,ENG,Nott'ham Forest,Premier League,1989,8,0.0,0.0,0.0,0.0,0.0,0.0
520,520,S�amus Coleman,IRL,Everton,Premier League,1988,13,DF,0.1317858607440707,0.22689115330641535,0.20047761217301568,0.0,0.41372643789270175
521,521,David ?olina,CRO,Augsburg,Bundesliga,2000,3,DFMF,0.5310112650757455,0.14520013105354374,0.20088457735427664,0.028000000000000004,0.03141614306428226
522,522,�lex Collado,ESP,Elche,La Liga,1999,9,0.0,0.0,0.0,0.0,0.0,0.0
523,523,Diego Collado,ESP,Villarreal,La Liga,2001,2,0.0,0.0,0.0,0.0,0.0,0.0
524,524,Omar Colley,GAM,Sampdoria,Serie A,1992,16,DF,0.06837412220854952,0.20859009356944042,0.2060098137477884,0.028000000000000004,0.6684388593523442
525,525,Nathan Collins,IRL,Wolves,Premier League,2001,17,DF,0.017981924322871497,0.11206068482299472,0.286450220326313,0.0,0.7109714838086032
526,526,Lorenzo Colombo,ITA,Lecce,Serie A,2002,20,0.0,0.0,0.0,0.0,0.0,0.0
527,527,Andrea Colpani,ITA,Monza,Serie A,1999,15,0.0,0.0,0.0,0.0,0.0,0.0
528,528,Levi Colwill,ENG,Brighton,Premier League,2003,7,DF,0.021428843023087913,0.0015993323470278062,0.38989699547611345,0.0,0.2232962783953601
529,529,Kingsley Coman,FRA,Bayern Munich,Bundesliga,1996,14,0.0,0.0,0.0,0.0,0.0,0.0
530,530,Eray C�mert,SUI,Valencia,La Liga,1998,17,DF,0.09162885868314666,0.22053016447329424,0.2580743008442339,0.028000000000000004,0.6457225712904785
531,531,Santi Comesa�a,ESP,Rayo Vallecano,La Liga,1996,18,0.0,0.0,0.0,0.0,0.0,0.0
532,532,Andrea Consigli,ITA,Sassuolo,Serie A,1987,19,0.0,0.0,0.0,0.0,0.0,0.0
533,533,Abdu Cont�,POR,Troyes,Ligue 1,1998,12,DF,0.12527744109516248,0.21963345201961523,0.28100948729902914,0.03790990990990992,0.3987433542774287
534,534,Andrea Conti,ITA,Sampdoria,Serie A,1994,1,DF,0.0,0.0,0.05978004664613695,0.0,0.010633156114064766
535,535,Lewis Cook,ENG,Bournemouth,Premier League,1997,19,0.0,0.0,0.0,0.0,0.0,0.0
536,536,Steve Cook,ENG,Nott'ham Forest,Premier League,1991,12,DF,0.18734212757999183,0.16245940693256272,0.1404945411925445,0.0,0.46205896568390525
537,537,Liam Cooper,SCO,Leeds United,Premier League,1991,13,DF,0.07127488622581413,0.2624799882337589,0.17712207248325107,0.028000000000000004,0.5340744320927985
538,538,Copete,ESP,Mallorca,La Liga,1999,17,DF,0.1619682209769519,0.14840204080851674,0.19453496763892444,0.0,0.6205896568390527
539,539,Diego Coppola,ITA,Hellas Verona,Serie A,2003,8,DF,0.148375439158199,0.1551127935683945,0.1731797500116768,0.0,0.29869502174963747
540,540,Francis Coquelin,FRA,Villarreal,La Liga,1991,15,0.0,0.0,0.0,0.0,0.0,0.0
541,541,S�bastien Corchia,FRA,Nantes,Ligue 1,1990,18,DFMF,0.08764631668137898,0.2458685483275096,0.2130664883640298,0.015315315315315317,0.2532624456259062
542,542,Maxwel Cornet,CIV,West Ham,Premier League,1996,5,0.0,0.0,0.0,0.0,0.0,0.0
543,543,Jes�s Corona,MEX,Sevilla,La Liga,1993,1,0.0,0.0,0.0,0.0,0.0,0.0
544,544,�ngel Correa,ARG,Atl�tico Madrid,La Liga,1995,19,0.0,0.0,0.0,0.0,0.0,0.0
545,545,Joaqu�n Correa,ARG,Inter,Serie A,1994,17,0.0,0.0,0.0,0.0,0.0,0.0
546,546,Thierry Correia,POR,Valencia,La Liga,1999,16,DF,0.09291357209037024,0.3110749028881806,0.2392831235345626,0.0,0.66747220879652
547,547,Alessandro Cortinovis,ITA,Hellas Verona,Serie A,2001,1,0.0,0.0,0.0,0.0,0.0,0.0
548,548,Danny da Costa,GER,Mainz 05,Bundesliga,1993,11,DF,0.20420611374336192,0.08959952569522356,0.20215189066567846,0.013513513513513513,0.29386176897051713
549,549,David Pereira da Costa,POR,Lens,Ligue 1,2001,20,0.0,0.0,0.0,0.0,0.0,0.0
550,550,Diego Costa,ESP,Wolves,Premier League,1988,10,0.0,0.0,0.0,0.0,0.0,0.0
551,551,Jaume Costa,ESP,Mallorca,La Liga,1988,17,DF,0.06484826273797334,0.19495025075106465,0.17460199779603186,0.005405405405405406,0.7138714354760753
552,552,Logan Costa,CPV,Toulouse,Ligue 1,2001,1,DF,0.0,0.0,0.0133077832043451,0.0,0.02126631222812953
553,553,Nuno da Costa,CPV,Auxerre,Ligue 1,1991,19,0.0,0.0,0.0,0.0,0.0,0.0
554,554,Samu Costa,POR,Almer�a,La Liga,2000,17,0.0,0.0,0.0,0.0,0.0,0.0
555,555,Beno�t Costil,FRA,Auxerre,Ligue 1,1987,19,0.0,0.0,0.0,0.0,0.0,0.0
556,556,Vladim�r Coufal,CZE,West Ham,Premier League,1992,16,DF,0.13296526844458761,0.24241505626964996,0.25058165939088844,0.0,0.6234896085065249
557,557,Lassana Coulibaly,MLI,Salernitana,Serie A,1996,19,0.0,0.0,0.0,0.0,0.0,0.0
558,558,Tanguy Coulibaly,FRA,Stuttgart,Bundesliga,2001,2,DFFW,0.06974753919558828,0.03516649058907993,0.1344823055577038,0.0,0.016433059449009184
559,559,Thibaut Courtois,BEL,Real Madrid,La Liga,1992,15,0.0,0.0,0.0,0.0,0.0,0.0
560,560,Mathieu Coutadeur,FRA,Ajaccio,Ligue 1,1986,14,0.0,0.0,0.0,0.0,0.0,0.0
561,561,Philippe Coutinho,BRA,Aston Villa,Premier League,1992,18,0.0,0.0,0.0,0.0,0.0,0.0
562,562,Yan Couto,BRA,Girona,La Liga,2002,14,DFMF,0.0726573298795591,0.25257773721340737,0.2839665446078535,0.011711711711711712,0.3301111648139197
563,563,Conor Coventry,IRL,West Ham,Premier League,2000,1,0.0,0.0,0.0,0.0,0.0,0.0
564,564,Nicolas Cozza,FRA,Montpellier,Ligue 1,1999,17,DF,0.0873968761701366,0.26498092719825717,0.1647019524629739,0.06230630630630631,0.6167230546157564
565,565,Aaron Cresswell,ENG,West Ham,Premier League,1989,18,DF,0.06666061537869332,0.12290982681298132,0.34858388235028936,0.0,0.7404543257612373
566,566,Bryan Cristante,ITA,Roma,Serie A,1995,22,0.0,0.0,0.0,0.0,0.0,0.0
567,567,Domen ?rnigoj,SVN,Salernitana,Serie A,1995,2,0.0,0.0,0.0,0.0,0.0,0.0
568,568,Juan Cruz Armada,ESP,Osasuna,La Liga,1992,16,DF,0.06654055276634743,0.19509975448269334,0.23718150697860627,0.0,0.6099565007249879
569,569,Juan Cruz,ESP,Betis,La Liga,2000,5,0.0,0.0,0.0,0.0,0.0,0.0
570,570,Juan Cuadrado,COL,Juventus,Serie A,1988,16,DFFW,0.07428651269251976,0.2892446704232329,0.35301969684304596,0.022522522522522525,0.5113581440309328
571,571,Marc Cucurella,ESP,Chelsea,Premier League,1998,20,DF,0.1288275462541271,0.3215608950576602,0.22897309022950527,0.011711711711711712,0.6495891735137748
572,572,Jorge Cuenca,ESP,Villarreal,La Liga,1999,6,DF,0.13105987157616805,0.011554288429979602,0.25761913687765636,0.0,0.17158047365877235
573,573,Braian Cufr�,ARG,Mallorca,La Liga,1996,5,DF,0.09658433493742728,0.1423404629789785,0.16845545907724155,0.0,0.10584823586273562
574,574,Micka�l Cuisance,FRA,Sampdoria,Serie A,1999,1,0.0,0.0,0.0,0.0,0.0,0.0
575,575,Matheus Cunha,BRA,Wolves,Premier League,1999,5,0.0,0.0,0.0,0.0,0.0,0.0
576,576,Matheus Cunha,BRA,Atl�tico Madrid,La Liga,1999,11,0.0,0.0,0.0,0.0,0.0,0.0
577,577,Curro,ESP,Almer�a,La Liga,1996,2,0.0,0.0,0.0,0.0,0.0,0.0
578,578,Marco D'Alessandro,ITA,Monza,Serie A,1991,8,DFFW,0.05858793292429415,0.1328910248454675,0.1308400937918242,0.0,0.13968100531657807
579,579,Danilo D'Ambrosio,ITA,Inter,Serie A,1988,4,DF,0.38546685581319523,0.2252794458692342,0.20976005342990622,0.0,0.05123247945867569
580,580,Luca D'Andrea,ITA,Sassuolo,Serie A,2004,5,0.0,0.0,0.0,0.0,0.0,0.0
581,581,Damien Da Silva,FRA,Lyon,Ligue 1,1988,7,DF,0.13328549216193628,0.17808517261154477,0.33482858539032584,0.0,0.16288061865635572
582,582,Moanes Dabbur,ISR,Hoffenheim,Bundesliga,1992,13,0.0,0.0,0.0,0.0,0.0,0.0
583,583,Colin Dagba,FRA,Strasbourg,Ligue 1,1998,12,DF,0.19439988483743914,0.30722919984105684,0.27325342583461487,0.0,0.2701788303528274
584,584,Finn Dahmen,GER,Mainz 05,Bundesliga,1998,5,0.0,0.0,0.0,0.0,0.0,0.0
585,585,Mahmoud Dahoud,GER,Dortmund,Bundesliga,1996,5,0.0,0.0,0.0,0.0,0.0,0.0
586,586,Patson Daka,ZAM,Leicester City,Premier League,1998,17,0.0,0.0,0.0,0.0,0.0,0.0
587,587,Thijs Dallinga,NED,Toulouse,Ligue 1,2000,21,0.0,0.0,0.0,0.0,0.0,0.0
588,588,Diogo Dalot,POR,Manchester Utd,Premier League,1999,15,DF,0.1384342091307936,0.2855845430019917,0.3453929097808563,0.012612612612612612,0.612373127114548
589,589,Muhammed Damar,GER,Hoffenheim,Bundesliga,2004,5,0.0,0.0,0.0,0.0,0.0,0.0
590,590,Mikkel Damsgaard,DEN,Brentford,Premier League,2000,11,0.0,0.0,0.0,0.0,0.0,0.0
591,591,Flavius Daniliuc,AUT,Salernitana,Serie A,2001,13,DF,0.06434587774086092,0.16911488562665883,0.24704169512316562,0.008108108108108109,0.49782503624939584
592,592,Flavius Daniliuc,AUT,Nice,Ligue 1,2001,2,DF,0.004170994545555164,0.01625015788462839,0.017108323884886176,0.0,0.04349927501208313
593,593,Danilo,BRA,Nott'ham Forest,Premier League,2001,2,0.0,0.0,0.0,0.0,0.0,0.0
594,594,Danilo,BRA,Juventus,Serie A,1991,21,DF,0.0702696216863503,0.2736701243150559,0.3033304245876761,0.05690090090090091,0.8757854035766071
595,595,Arnaut Danjuma,NED,Tottenham,Premier League,1997,1,0.0,0.0,0.0,0.0,0.0,0.0
596,596,Arnaut Danjuma,NED,Villarreal,La Liga,1997,10,0.0,0.0,0.0,0.0,0.0,0.0
597,597,Kevin Danso,AUT,Lens,Ligue 1,1998,22,DF,0.14853294614170476,0.15440202610820503,0.20068843963949073,0.03250450450450451,0.9565007249879168
598,598,Dante,BRA,Nice,Ligue 1,1983,22,DF,0.19909143770154442,0.08769773989583793,0.2774083147513446,0.03250450450450451,0.9565007249879168
599,599,M�rton D�rdai,GER,Hertha BSC,Bundesliga,2002,7,DF,0.006905464888658166,0.0034686558083483468,0.059702784548896784,0.0,0.08699855002416626
600,600,Sergi Darder,ESP,Espanyol,La Liga,1993,20,0.0,0.0,0.0,0.0,0.0,0.0
601,601,Achraf Dari,MAR,Brest,Ligue 1,1999,12,DF,0.00768469793201125,0.12026702029997201,0.11660639506739202,0.028000000000000004,0.4349927501208313
602,602,Vladim�r Darida,CZE,Hertha BSC,Bundesliga,1990,3,0.0,0.0,0.0,0.0,0.0,0.0
603,603,Matteo Darmian,ITA,Inter,Serie A,1989,16,DF,0.15587553551344763,0.315760412704264,0.21554729761465485,0.04421621621621622,0.4794586756887385
604,604,Josh Dasilva,ENG,Brentford,Premier League,1998,22,0.0,0.0,0.0,0.0,0.0,0.0
605,605,Jonathan David,CAN,Lille,Ligue 1,2000,21,0.0,0.0,0.0,0.0,0.0,0.0
606,606,Alphonso Davies,CAN,Bayern Munich,Bundesliga,2000,17,DF,0.06648664571383883,0.19406141831732013,0.3468419007795852,0.011711711711711712,0.6752054132431126
607,607,Ben Davies,WAL,Tottenham,Premier League,1993,20,DF,0.09291989740504979,0.14884913110297238,0.22347164384891516,0.061405405405405414,0.6959884001933301
608,608,Tom Davies,ENG,Everton,Premier League,1998,10,0.0,0.0,0.0,0.0,0.0,0.0
609,609,Pawe? Dawidowicz,POL,Hellas Verona,Serie A,1995,11,DF,0.056536142557837586,0.33239027258647885,0.17432501425511174,0.028000000000000004,0.35959400676655384
610,610,Craig Dawson,ENG,West Ham,Premier League,1990,8,DF,0.1389207265223039,0.16185459060883792,0.12594761820994307,0.0,0.347510874818753
611,611,Craig Dawson,ENG,Wolves,Premier League,1990,2,DF,0.002762185955463266,0.056050448873064644,0.12641531664322653,0.028000000000000004,0.08651522474625423
612,612,Kevin De Bruyne,BEL,Manchester City,Premier League,1991,20,0.0,0.0,0.0,0.0,0.0,0.0
613,613,Charles De Ketelaere,BEL,Milan,Serie A,2001,18,0.0,0.0,0.0,0.0,0.0,0.0
614,614,Manuel De Luca,ITA,Sampdoria,Serie A,1998,1,0.0,0.0,0.0,0.0,0.0,0.0
615,615,Rodrigo De Paul,ARG,Atl�tico Madrid,La Liga,1994,15,0.0,0.0,0.0,0.0,0.0,0.0
616,616,Mattia De Sciglio,ITA,Juventus,Serie A,1992,10,DF,0.05895698852497764,0.17084637492346322,0.2737873975533577,0.0,0.29096181730304493
617,617,Lorenzo De Silvestri,ITA,Bologna,Serie A,1988,9,DF,0.11877399608492045,0.048754378315772444,0.13660458704235398,0.0,0.24987916868052198
618,618,Thibault De Smet,BEL,Reims,Ligue 1,1998,8,DF,0.11326063712895507,0.16437472867281566,0.20360809001070349,0.011711711711711712,0.3407443209279845
619,619,Koni De Winter,BEL,Empoli,Serie A,2002,11,DF,0.15468241350594292,0.19498110038514244,0.18872397581843645,0.0,0.38859352344127596
620,620,Gr�goire Defrel,MTQ,Sassuolo,Serie A,1991,10,0.0,0.0,0.0,0.0,0.0,0.0
621,621,Duccio Degli Innocenti,ITA,Empoli,Serie A,2003,1,0.0,0.0,0.0,0.0,0.0,0.0
622,622,Brecht Dejaegere,BEL,Toulouse,Ligue 1,1991,18,0.0,0.0,0.0,0.0,0.0,0.0
623,623,Romain Del Castillo,FRA,Brest,Ligue 1,1996,12,0.0,0.0,0.0,0.0,0.0,0.0
624,624,Alberto Del Moral,ESP,Villarreal,La Liga,2000,1,0.0,0.0,0.0,0.0,0.0,0.0
625,625,Thomas Delaine,FRA,Strasbourg,Ligue 1,1992,12,DF,0.09359544944441572,0.21492749520957896,0.1930166654802602,0.011711711711711712,0.34219429676172064
626,626,Thomas Delaney,DEN,Sevilla,La Liga,1991,8,0.0,0.0,0.0,0.0,0.0,0.0
627,627,Thomas Delaney,DEN,Hoffenheim,Bundesliga,1991,2,0.0,0.0,0.0,0.0,0.0,0.0
628,628,Sacha Delaye,FRA,Montpellier,Ligue 1,2002,3,0.0,0.0,0.0,0.0,0.0,0.0
629,629,Fran Delgado,ESP,Betis,La Liga,2001,1,DF,0.0,0.0,0.020687210900303607,0.0,0.005316578057032383
630,630,Andy Delort,ALG,Nice,Ligue 1,1991,14,0.0,0.0,0.0,0.0,0.0,0.0
631,631,Andy Delort,ALG,Nantes,Ligue 1,1991,2,0.0,0.0,0.0,0.0,0.0,0.0
632,632,Karamoko Dembele,SCO,Brest,Ligue 1,2003,11,0.0,0.0,0.0,0.0,0.0,0.0
633,633,Moussa Demb�l�,FRA,Lyon,Ligue 1,1996,15,0.0,0.0,0.0,0.0,0.0,0.0
634,634,Ousmane Demb�l�,FRA,Barcelona,La Liga,1997,18,0.0,0.0,0.0,0.0,0.0,0.0
635,635,Siriki Demb�l�,CIV,Bournemouth,Premier League,1996,6,0.0,0.0,0.0,0.0,0.0,0.0
636,636,Siriki Demb�l�,CIV,Auxerre,Ligue 1,1996,1,0.0,0.0,0.0,0.0,0.0,0.0
637,637,Merih Demiral,TUR,Atalanta,Serie A,1998,18,DF,0.08954073950987257,0.3062806590994823,0.11609627715642089,0.028000000000000004,0.5930401159980667
638,638,Kerem Demirbay,GER,Leverkusen,Bundesliga,1993,17,0.0,0.0,0.0,0.0,0.0,0.0
639,639,Ermedin Demirovi?,BIH,Augsburg,Bundesliga,1998,19,0.0,0.0,0.0,0.0,0.0,0.0
640,640,Diego Demme,GER,Napoli,Serie A,1991,3,0.0,0.0,0.0,0.0,0.0,0.0
641,641,Sepp van den Berg,NED,Schalke 04,Bundesliga,2001,4,DF,0.1289391772755133,0.028838352823477326,0.16996486631261215,0.0,0.15514741420976316
642,642,Branco van den Boomen,NED,Toulouse,Ligue 1,1995,22,0.0,0.0,0.0,0.0,0.0,0.0
643,643,Leander Dendoncker,BEL,Aston Villa,Premier League,1995,12,0.0,0.0,0.0,0.0,0.0,0.0
644,644,Leander Dendoncker,BEL,Wolves,Premier League,1995,4,0.0,0.0,0.0,0.0,0.0,0.0
645,645,Emmanuel Dennis,NGA,Nott'ham Forest,Premier League,1997,11,0.0,0.0,0.0,0.0,0.0,0.0
646,646,Fabio Depaoli,ITA,Hellas Verona,Serie A,1997,16,DF,0.12138090132118329,0.22964151209270983,0.2100799304192405,0.06951351351351352,0.5650072498791686
647,647,Fabio Depaoli,ITA,Sampdoria,Serie A,1997,3,DFMF,0.0623078016813922,0.16078282504749278,0.401645908654962,0.0,0.0652489125181247
648,648,Kastriot Dermaku,ALB,Lecce,Serie A,1992,1,DF,0.0,0.0,0.0008644308018286783,0.0,0.01594973417109715
